3215 433 847 151	2553 83 2512 409 403 398 2545
82 84 75 87	1599 53 1613 126 172 1614 1612 1610
1823 6 1962 0 2863 463	5 3148 2176 3516 48 221 1 205 78 359 479
1176 0 2 624	1 864 891 0 138 131 209
4075 73 36 630 4437	719 24 4062 25 7 47 2368 4076 4056
11 622 5 46	2 22 1 676 523 0 41 18 40
816 5507 2272 526	5405 515 266 374 5410 5094 91
119 0 4 174	45 8 2 129 15 140 1 179 136
7 202 36 47	409 3916 1290 403 398 25 30 151 26
433 269 84 75 53	667 8 409 1077 823 403 338 714 398 15
35 270 706 264	43 343 715 76 793 127 262 919 700
731 374 1764 670	2005 2002 2004 52 207 666 266
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
1015 401 1498 759	10 222 1512 258 11 1503 98 76 443
929 532 26 785 9 524	525 36 47 531 24 25 1206 7 1205 32 1204 1197
948 378 114 458 0	298 482 37 2 299 1083 33 18 1
31 11 77 0	4 8 15 1 2 191 3
17 574 909 0 85	3 335 1 13 871 399 56 2 581
102 30 9 778 192	24 32 12 101 752 776 918 742 777 7
0 113 2 48	70 3577 3182 1317 68 1 362
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
11 351 9 496	47 350 1212 24 12 36 195
384 169 119 323	649 168 118 220 2086 2087 103
233 2791 2840 3015	3087 2717 2763 802 2786 1722 2856
9496 163 39 7353 144	7452 90 180 7619 112 111 138 51 7663 8373
948 378 114 458 0	298 482 37 2 299 1083 33 18 1
31 11 77 0	4 8 15 1 2 191 3
402 95 6 1772 5	516 113 60 38 28 221 327 19 962
64 0 1487 20	2182 68 37 224 2278 1 23
146 19 139 94 4793 16	130 26 1865 199 537 4313 221 1255 54 3935
202 151 35 270	919 264 43 640 528 76 793 127 262
4075 73 36 630 4437	719 24 4062 25 7 47 2368 4076 4056
1338 4939 70 379	3 44904 170 6827 1 19756 29 1957
3370 64 4 20	45 68 285 90 2427 68 285 1
223 0 2024 20 68 178	70 2088 780 1 17 69 199 64 73 72 117
0 2902 13 2	60 48 70 379 446 642 20 1 214
17 0 20 782	68 811 70 3169 1 64 35
6 6816 19 5 6629	38 685 8764 88 28 11524 1605 541 46 283 285
35 270 706 264	43 343 715 76 793 127 262 919 700
731 374 1764 670	2005 2002 2004 52 207 666 266
3461 16 6 5	13 38 28 58 44 19 3462
363 69 311 230	236 71 2861 46 148 29 447 183 620
945 49 879 441	894 442 316 148 949 56 1798
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
82 84 75 87	1599 53 1613 126 172 1614 1612 1610
1015 401 1498 759	10 222 1512 258 11 1503 98 76 443
929 532 26 785 9 524	525 36 47 531 24 25 1206 7 1205 32 1204 1197
731 374 1764 670	2005 2002 2004 52 207 666 266
2846 1819 2851 388 2300 2008	2847 2854 1901 2852 643 2013 9 2014 2011 2849 2842 2838
11 1015 2841 98	2845 759 10 222 258 2848 401 76 443
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
0 960 99 56 2 167	320 438 639 851 83 3854 399 403 13 9
384 169 119 323	649 168 118 220 2086 2087 103
2924 674 1961 730 2727 579	185 297 2732 127 665 33 153 188 35 2921 43 2733
240 2676 36 1475	47 1564 24 2679 2669 2681 115 12
866 925 504 17	878 11 1455 1443 500 921 895 913
35 270 706 264	43 343 715 76 793 127 262 919 700
731 374 1764 670	2005 2002 2004 52 207 666 266
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
384 169 119 323	649 168 118 220 2086 2087 103
1015 401 1498 759	10 222 1512 258 11 1503 98 76 443
929 532 26 785 9 524	525 36 47 531 24 25 1206 7 1205 32 1204 1197
948 378 114 458 0	298 482 37 2 299 1083 33 18 1
31 11 77 0	4 8 15 1 2 191 3
17 574 909 0 85	3 335 1 13 871 399 56 2 581
3160 0 6202 5198	2956 2 1890 1 0 811 2659 4653 209 2
1155 260 957 1096	1097 1098 73 1608 1100 672 23
103 306 1186 400 589 241	280 265 227 412 91 307 393 53 585 404 237 211
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
0 4 71 146 19	2 109 286 11 55 477 28 1 550
95 564 0 766	14 2 1270 10 1 105 4645 4
6577 2805 3395 962	243 6563 1182 5 6597 6480 28
95 105 766 14	2 10 1 0 2648 4 1270
95 105 6 766 4696 19	5 14 2 1270 28 10 2787 1 0 2648 4
1931 0 782 1862 2	38 682 1755 35 2360 13 3412 1075 1 2821
105 570 1792 5 40 6	0 41 272 50 2 22 159 44 587 63 196 1
163 12475 12435 39	12766 12303 90 12170 112 111 12115
10499 163 39 90	180 112 111 10292 144 12512
12173 0 826 2911 1606	1144 12429 10 410 1 2321 430 2 794
6440 6444 6302 6349 6463 6431	62 90 1908 163 112 1799 111 6428 39 6426 6460 6373 6466
4344 4308 1281 4031	319 353 105 3024 2497 38 1005 3031
7 30 169 49	168 137 110 431 9 454 27 118
163 11954 12780 12488 12747	12066 90 1908 112 111 39 193 12531 12434 1246
11 622 5 46	2 22 1 676 523 0 41 18 40
35 270 706 264	43 343 715 76 793 127 262 919 700
731 374 1764 670	2005 2002 2004 52 207 666 266
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 30 169 49	168 137 110 431 9 454 27 118
384 169 119 323	649 168 118 220 2086 2087 103
1015 401 1498 759	10 222 1512 258 11 1503 98 76 443
929 532 26 785 9 524	525 36 47 531 24 25 1206 7 1205 32 1204 1197
948 378 114 458 0	298 482 37 2 299 1083 33 18 1
31 11 77 0	4 8 15 1 2 191 3
17 574 909 0 85	3 335 1 13 871 399 56 2 581
731 374 1764 670	2005 2002 2004 52 207 666 266
7 30 367 104 9	263 310 309 308 80 242 25 115 12
11 1015 2841 98	2845 759 10 222 258 2848 401 76 443
521 298 135 529 149	1226 1225 294 299 134 108 1227 92 868 980 34
7 660 2217 36 2215	47 24 30 2210 2214 2213 32 2216 12
7 30 169 49	168 137 110 431 9 454 27 118
384 169 119 323	649 168 118 220 2086 2087 103
2924 674 1961 730 2727 579	185 297 2732 127 665 33 153 188 35 2921 43 2733
240 2676 36 1475	47 1564 24 2679 2669 2681 115 12
866 925 504 17	878 11 1455 1443 500 921 895 913
594 1313 1813 4414	4397 1214 4428 3486 21 27 4432 1788
433 269 84 53 667	8 409 1077 823 403 5335 7136 4267 427 1547
182 54 0 818 71 50	2 70 327 1 35 117 257 142 598 48 226 1295 547
64 0 2414 1566	1738 1412 1 642 20 2753 68 4021
538 57 81 74	322 123 160 120 21 27 218 125
1595 866 500 925	895 913 17 878 11 2194 921 2190 504
860 5 6836 22	1210 2719 6 7364 2968 2948 1952
872 911 0 2871	2 167 898 1 99 13 52
