0.42857143,0.33333334,68
1.0,1.0,55
1.0,1.0,21
1.0,1.0,75
1.0,1.0,75
1.0,1.0,75
1.0,1.0,62
1.0,1.0,47
0.375,0.27272728,70
1.0,1.0,73
0.90909094,1.0,16
1.0,1.0,70
1.0,1.0,17
1.0,1.0,84
0.0,0.0,150
0.0,0.0,150
1.0,1.0,75
1.0,1.0,67
0.6,0.54545456,69
1.0,1.0,150
1.0,1.0,64
1.0,1.0,70
0.11111111,0.09090909,15
1.0,1.0,70
0.2,0.2857143,75
1.0,1.0,75
1.0,1.0,65
1.0,1.0,26
0.36363637,0.44444445,64
1.0,1.0,75
1.0,1.0,75
1.0,1.0,73
1.0,1.0,33
0.11111111,0.09090909,11
1.0,1.0,65
1.0,1.0,24
1.0,1.0,70
1.0,1.0,139
1.0,1.0,71
1.0,1.0,24
1.0,1.0,67
1.0,1.0,54
1.0,1.0,76
1.0,1.0,194
1.0,1.0,70
1.0,1.0,75
0.0,0.0,9
1.0,1.0,14
0.625,0.5555556,11
1.0,1.0,70
0.5,0.25,73
1.0,1.0,16
1.0,1.0,75
1.0,1.0,25
1.0,1.0,65
1.0,1.0,194
1.0,1.0,150
1.0,1.0,70
1.0,1.0,26
1.0,1.0,75
1.0,1.0,69
1.0,1.0,65
1.0,1.0,69
0.5555556,0.5555556,11
1.0,1.0,67
1.0,1.0,13
1.0,1.0,194
1.0,1.0,67
1.0,1.0,28
1.0,1.0,84
1.0,0.7777778,41
1.0,1.0,84
1.0,1.0,84
1.0,1.0,84
0.6666667,0.6666667,60
1.0,1.0,84
1.0,1.0,37
0.2857143,0.2,168
1.0,1.0,84
0.8,0.72727275,37
1.0,1.0,22
1.0,1.0,84
1.0,1.0,43
0.2857143,0.2,168
1.0,1.0,60
1.0,1.0,20
1.0,1.0,33
1.0,1.0,77
1.0,1.0,45
1.0,1.0,84
0.25,0.25,75
1.0,1.0,67
1.0,1.0,84
1.0,1.0,129
1.0,1.0,60
1.0,1.0,84
1.0,1.0,37
0.125,0.1,100
1.0,1.0,18
0.125,0.1,100
0.0,0.0,12
0.0,0.0,12
0.125,0.1,100
1.0,1.0,18
1.0,1.0,18
1.0,1.0,18
0.125,0.1,100
0.125,0.1,100
0.0,0.0,6
0.125,0.1,100
1.0,1.0,18
0.125,0.1,100
0.2857143,0.22222222,9
0.125,0.1,100
0.0,0.0,12
0.125,0.1,100
0.125,0.1,100
0.125,0.1,100
0.125,0.1,100
1.0,1.0,18
0.125,0.1,100
0.0,0.0,12
0.0,0.0,6
1.0,1.0,17
0.09090909,0.09090909,17
1.0,1.0,17
0.5,0.5,26
1.0,1.0,10
1.0,1.0,16
1.0,1.0,26
0.0,0.0,7
1.0,1.0,15
0.18181819,0.15384616,7
1.0,1.0,24
0.27272728,0.3,37
0.25,0.18181819,37
0.42857143,0.33333334,46
0.0,0.0,40
0.16666667,0.14285715,112
1.0,1.0,75
1.0,1.0,13
1.0,1.0,40
0.0,0.0,43
1.0,1.0,42
1.0,1.0,42
0.0,0.0,46
1.0,1.0,43
0.5555556,0.5,11
0.0,0.0,40
1.0,1.0,40
0.14285715,0.125,43
1.0,1.0,43
1.0,1.0,46
0.0,0.0,16
1.0,1.0,36
0.0,0.0,63
1.0,1.0,40
1.0,1.0,43
1.0,1.0,46
0.125,0.14285715,44
1.0,1.0,43
1.0,1.0,16
1.0,1.0,46
0.5,0.5,17
0.0,0.0,43
0.125,0.14285715,44
1.0,1.0,46
0.0,0.0,43
0.5,0.5714286,43
0.875,0.875,46
1.0,1.0,43
0.0,0.0,22
0.0,0.0,43
1.0,1.0,55
0.2857143,0.2857143,55
1.0,1.0,43
0.0,0.0,73
1.0,1.0,46
1.0,1.0,18
1.0,1.0,43
0.0,0.0,112
1.0,1.0,46
1.0,1.0,43
1.0,1.0,72
0.6666667,0.6666667,40
1.0,1.0,40
0.75,0.85714287,34
0.125,0.14285715,7
0.083333336,0.11111111,8
1.0,1.0,38
1.0,1.0,84
1.0,0.7777778,41
1.0,1.0,84
1.0,1.0,84
1.0,1.0,84
1.0,1.0,129
0.54545456,0.54545456,18
1.0,1.0,84
0.2857143,0.2,168
1.0,1.0,84
1.0,1.0,44
1.0,1.0,84
1.0,1.0,43
1.0,1.0,18
0.2857143,0.2,168
1.0,1.0,60
0.54545456,0.46153846,51
0.6666667,0.6666667,60
1.0,1.0,77
1.0,1.0,45
1.0,1.0,84
0.25,0.25,75
1.0,1.0,18
1.0,1.0,129
1.0,1.0,67
1.0,1.0,84
1.0,1.0,60
1.0,1.0,84
1.0,1.0,10
1.0,1.0,10
0.33333334,0.27272728,10
1.0,1.0,10
0.125,0.11111111,10
1.0,1.0,12
1.0,1.0,38
1.0,1.0,18
0.0,0.0,18
