32 3 2 5 4100 1 64,32 3 2 5 4100 1 64,0
27 52 23 0 377 1 64,27 52 23 0 377 1 64,0
2 27 52 0 29 1 55,2 27 52 0 29 1 55,0
6 2 27 384 0 377 157 52 71 23 336 1 64,6 2 27 384 0 377 157 52 71 23 336 1 64,0
1698 79 533 48 1691 3051 20 21 212 8212 203,16 2 27 1 16 28 2265,30
34 3273 1516 1 1298 3274 0 29 2 187 114 115,34 3273 1516 1 1298 3274 0 29 2 187 114 115,0
127 203 620 283 1047 47 1044 40 3752,127 203 620 283 1047 47 1044 40 3752,0
1736 1746 4108 4074 4076 1743 1745 1742 1749,1736 1746 4108 4074 4076 1743 1745 1742 1749,0
203 620 40 283 1047 3791 1666 47 1044,203 620 40 283 1047 3791 1666 47 1044,0
9 18 12118 621 1 3 1553 21 18209,9 18 25214 161 12654 15 22 354 8869,19
3239 3234 3223 1551 3872 313 3247 3293 3256 3242,3239 3234 3223 1551 3872 3132 3251 2254 3259 3232 22632,14
8823 2 7 16719 8988 1 8906 89,8823 2 7 16719 8988 1 8906 89,0
27 52 23 0 377 1 64,27 52 23 0 377 1 64,0
21 7 18 3893 40 3882 31 3863 56,21 7 18 3893 40 3882 31 3863 56,0
0 33 2 5688 1507 1 57 343,0 33 2 5688 1507 1 57 3438 2636 10581,12
1345 2 194 1 1715 86 90 208,1345 2 194 1 1715 86 90 208,0
2 368 197 444 15 1 286,2 368 197 444 15 1 286,0
3 1176 105 204 200 1165 7 125 5,3 1176 105 204 200 1165 7 125 5,0
2879 7 368 197 444 2847 1 286,2879 7 368 197 444 2847 1 286,0
2878 1356 1062 2898 1363 2863 529,2878 1356 1062 2898 1336 2985 312,8
6 2 355 22 1 687 1431 19 688,6 2 355 22 1 687 1431 19 688,0
1362 69 2874 1 76 288 1353 34 2 237 22 175,1362 69 1877 1668 207 1289 1721 1769,21
290 375 9 388 470 30 246 106 416 3 24,290 375 9 388 470 30 246 106 416 3 24,0
61 105 2 204 125 1 328 135 93,61 105 2 204 121 1 328 115 12,4
2855 2848 217 66 35 2493 86 2502 94,2855 2848 217 66 35 2493 86 2502 94,0
388 470 24 30 4 246 106 3180 35 416 3,388 470 24 30 4 246 106 3180 45 416 1,2
2 285 1 180 1177 1937 90,2 285 1 180 1177 199 75,4
375 9 388 24 30 416 3,375 9 388 24 30 416 3,0
6595 781 6 2 688 255 1 355 634,6595 781 6 2 688 255 1 355 634,0
61 105 2 204 125 1 328 135 93,61 105 2 204 121 1 328 115 12,4
781 2 688 22 1 94 355 634,781 2 688 22 1 94 355 634,0
2 688 1 0 355 634 7 22 255,2 688 1 0 355 634 7 22 255,0
0 29 128 282 184 369 198 432 2 1489 17 2884 2850,0 29 128 282 184 369 198 432 2 1489 17 2884 2850,0
1439 0 3275 3296 2 303 3258 1 3240,1439 0 3275 3296 2 303 3258 1 3240,0
1121 9 1807 903 4 698 3 49 5 910 136,1121 9 1807 903 4 698 3 49 5 910 136,0
878 391 2571 461 142 2860 194 217 2075 2597 1810,878 391 2571 461 142 2860 194 217 2075 2597 1810,0
35 2 368 197 444 15 1 286,35 2 368 197 444 15 1 286,0
3097 3078 3082 3888 3094 59 3844 3093,3097 3078 3082 3888 3094 59 3844 3093,0
2866 938 1806 2886 2842 1619 1971 1356 792 208,2866 938 1806 2886 2842 1619 1971 1356 792 208,0
290 7715 375 9 388 24 30 416 3,290 275 374 4 891 24 306 34 61,12
35 188 3 6 4640 7 26 217 1365 355 634,35 188 3 6 4640 7 26 217 1365 355 634,0
125 2174 242 977 61 390 1664 2085 112,125 2174 242 977 61 390 1664 2085 112,0
246 290 375 9 388 24 30 416 3,246 290 375 9 3884 24 23 60 6,7
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
2457 1 180 1177 156 4988 379 1948,2457 1 180 1177 156 9988 320 494,5
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
209 185 2 257 244 639 1,209 185 2 257 244 639 1,0
209 185 2 257 244 639 1,209 185 2 257 244 639 1,0
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
2457 1 180 1177 156 4988 379 1948,2457 1 180 1177 156 9988 320 494,5
2457 1 180 1177 156 4988 379 1948,2457 1 180 1177 156 9988 320 494,5
2457 1 180 1177 156 4988 379 1948,2457 1 180 1177 156 9988 320 494,5
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
7 27109 26509 26226 25224 9001 379 2 27960 1 26535,7 27109 26509 26260 26260 1 26190 29013 24559 25407 1578,28
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
2457 1 180 1177 156 4988 379 1948,2457 1 180 1177 156 9988 320 494,5
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
34 655 379 2 650 787 8013 8 1,34 652 357 1 60 32 12 216,14
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
209 185 2 257 244 639 1,209 185 2 257 244 639 1,0
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
2457 1 180 1177 156 4988 379 1948,2457 1 180 1177 156 9988 320 494,5
185 198 379 825 513 639 2 922 1 55,185 379 825 513 639 2 922 1 55,4
209 185 2 257 244 639 1,209 185 2 257 244 639 1,0
7 27109 26509 26226 25224 9001 379 2 27960 1 26535,7 27109 26509 26260 26260 1 26190 29013 24559 25407 1578,28
6 2 402 22 179 18 1 36,6 2 402 22 179 18 1 36,0
11781 6679 19 11852 1 11978 443 6633 35 11676 11741,11781 6679 19 11852 1 11978 443 6633 35 11676 11741,0
21 6679 5 339 1 2 211,21 6675 9 339 2 2 21 1 8543 36,12
4359 3 24 6682 339 357 1629 9 1085 30,4359 3 4 68 22742 90 3186 9058 18474 14,22
1662 566 194 12408 196 1530 8926 197 208,2 2149 9 121 285 1 104 2 5,27
2 89 7315 786 12579 1 2172,2 89 7315 786 12579 1 2125,2
2 8919 8984 18 8869 5 1 4 8947 0 8925,2 8919 8984 18 8869 5 1 4 8947 0 8925,0
411 16795 3622 10979 16588 16869 6682,411 16795 3622 10977 16588 168 6995 5420 19895 8292,17
