323 556 321 601 826 432	1288 57 2102 1493 1235 16 14 13 3155 5191
482 323 442 556 321 324	242 362 1011 499 1538 42 162 743 16580
482 323 442 556 1423 321	212 362 1011 499 1206 485 641 991 1032 1186 915 1090 135 1240 1692
587 323 442 556	1101 1020 388 1305 139 1256
52144 50221 68 52196	563 3284 1615 518 428 749 14005 63 188 299 493
482 323 442 556 321 324	242 362 1011 499 1538 42 162 743 16580
1421 321 324 601	138 127 3 23831 32 4054 321 2739 28
482 323 442 556 321 324	242 362 1011 499 1538 42 162 743 16580
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
1421 323 556 321	215 232 2182 1012 763 1743 563 139 277 18
2332 4 467 3	2918 500 450 1410 668 1397 23
323 442 556 321 601	845 1336 1106 117 943 24477 1108 355 153 234
587 323 556 321 601	1 2068 884 2 5 880 16 0
1421 556 321 324	333 19602 3 9 9 18 4802 14387
1421 556 321 324	333 19602 3 9 9 18 4802 14387
323 556 321 601 433	160 181 17 256 240 156 283 0 1305 1281 242 198 365
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
482 323 442 556 321 324	242 362 1011 499 1538 42 162 743 16580
359 1529 3072 49408	17 28528 29384 29845 28514 28092
51052 12665 1008 1558 28572 51682	495 56770 39266 461 1314 16 1312 3558 2028 1461 1619 2454
152 1 15 23	2 9 369 6 549 0 55
587 323 442 556 321 601	1 2 0 102 11088 1 33 146 17 130
323 556 321 801	161 1712 2186 114 17 1271 3556 13956
1421 323 556 321	215 232 2182 1012 763 1743 563 139 277 18
556 321 324 601 826	123 136 403 491 472 286 632 728 126 62219 499 86
1529 1495 1502 502	13885 4617 12100 14932 13154 472 26317 1906
323 556 321 601 433	160 181 17 256 240 156 283 0 1305 1281 242 198 365
323 442 556 321 324 601	1282 32092 125 106 674 2 1759 23413 0 5906 3915
587 3072 1495 1097	13813 8444 11991 9 168 4 57877 29 7 21000 25326
1529 8982 13417 1993 1502	29916 16222 26888 16075 23639 16086 26650 4063
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
323 321 324 601	10911 6 18 0 2 16911 26813 6 28
1421 321 324 601	138 127 3 23831 32 4054 321 2739 28
152 1 15 23	2 9 369 6 549 0 55
323 442 556 321 601	845 1336 1106 117 943 24477 1108 355 153 234
323 442 556 321 601	845 1336 1106 117 943 24477 1108 355 153 234
12665 1558 93 1	15794 140 35 23323 2 57255 0 5511
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
323 556 321 601 433	160 181 17 256 240 156 283 0 1305 1281 242 198 365
482 323 442 556 321 601	248 205 128 13271 218 108 205 401 191 573 126
323 442 321 601 801 387	4755 3225 562 454 228 1158 50203 300 450 138 1075
51322 9596 28096 17921 28005	428 157 90425 57760 1310 119 2 49 26 0 197
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
1421 556 321 324	333 19602 3 9 9 18 4802 14387
587 323 556 442	189 2477 3732 362 1706 1412 492 2441 50 1550
323 556 321 324 601	126 218 108 128 132 126 218 108 194 132
1529 68 1495 179	104 138 198 375 2 251 212 0 640 4943
1421 556 321 324	333 19602 3 9 9 18 4802 14387
21068 323 442 556	111 8 60 21 9411 471 24 274 26
1421 556 321 324	333 19602 3 9 9 18 4802 14387
587 323 556 321 601 826	9 25638 5 28 12227 108888 27 21 103782
1421 323 556 321	215 232 2182 1012 763 1743 563 139 277 18
