796 19290 1 34 2	19461 120 133 12 2 416 15376 0 53807
796 19290 1 34 2	19461 120 133 12 2 416 15376 0 53807
159 4 65905 10 63721	1 19 16 61222 34 144 1162 27 0 54
35575 1 34335 109 35277 0	32 5907 2 49 30 1176 224 0 139
5316 4890 1 4672 1405 2	130 51 69231 34 5 265 144 114 274 213 153 48905 5 103
40618 62253 1 40901 41	0 11647 1466 45564 1 5456 37 7 6165
5316 4890 1 4672 1405	2 2285 1 5713 28 4695 17 8 1533 0 44
10357 13527 413 79 3	7753 7767 1889 2066 5050 2728 1324 8739 27056
155 1 15258 2	73 181 19 124 166 254 6 228 0
16568 21273 1 10 35775	9 13229 29 2 48 3 141 35562 2517 30612 15 35670
5316 4890 1 4672	2059 8 2 82 12493 566 597 112
5316 45048 4890 1530 1	56472 64837 54151 477 39 56 31 16
40468 66522 65416 1560 66437 63992	57871 24452 24752 27492 12285 9859 59967 54165 54462 51460 51026 51021
796 19290 19551 1 34	7458 7163 7420 15 2 27 5 0 3 119 2 618
1332 4 1 3950 8	134 2 24 6 0 121 129 232 7 290
40468 66643 2536 1560	47772 4175 1 37779 13 40602 28 46888
796 19290 19551 1 34	7458 7163 7420 15 2 27 5 0 3 119 2 618
1142 1201 42 1585 64	146 0 108 315 119 24 601 732 1236 97
5316 4890 1530 4672 1405	378 16 733 42 281 2379 34042 27 26 5547
12401 4597 60205 56063	19352 16611 2659 23590 11077 17566 17928 15781 53217
28584 39678 65380 63170	65833 76030 117 21 165 13 16 3337 5
11 3 27012 2 7 5	12 3 1343 5 10 5 0 4
5316 4890 4672 1405 494	11096 5396 5347 5533 909 5552 5693 1171 4025 5656 588 210
778 35065 15393 63 35958	26 432 114 11 113 13 17 21 16 16 335
1332 42 4 33	147 243 1463 173 12 7 18034 54
1 54248 53795 2	2 47 25129 16 5723 18 0
11 4 12809 5745	2 9 29 0 7024 10 117 3 11
40 57266 53880 61792 61787 59423	773 897 782 1563 170 1086 943 1205 261 450 664 793
5316 4890 1530 1 4672 1405	8493 633 16330 219 1699 376 12 39766 17211 32 2707
5316 4890 1530 4672 1405	378 16 733 42 281 2379 34042 27 26 5547
3 100 2 5 11005	8566 7 23 21 5 228 3 21 77082 0
33750 1 27 5617	275 531 292 2 314 83 24 263 463
33437 11088 34686 11094 248	2 21 363 0 43064 23020 1 19 2 162
4 20 124 1760	45906 47 68947 0 73363 71978 1188 13 8 10 16
66178 4 3 4321	3 2 36346 2292 0 13704 110
5316 4890 4672 1405 66565 7906	17720 352 378 1711 4486 264 399 119 701 67639 302
14823 14915 55241 66199 41176 64988	41755 147 50558 117 3741 27976 478 21112 1647 5320 10455 1916 15318
5316 4890 1530 1	1874 3 5832 9171 39511 11997 505 37673
11 34676 34637 621 136	53309 7 17 2 54 114 38 16 28 122
1 18562 35666 371 79 24	27 8869 1066 0 10 477 14 454 3 11 17 27
63977 64227 503 64799 64332	40991 41113 49936 49936 49949 50113 55013 50113 51532 54417 51547 54471
11 1 4672 2 21434	0 60278 1 19 2 19 16 6 16 28 69
13527 18919 5391 1	80 6 13160 0 27320 13529
20680 42 152 880	12 6273 2 43 0 2897 1983 17035 27425
413 7875 326 79 5767 8676	3764 279 378 130 1038 1861 1275 563 673 550 1639 4102
62148 66766 21764 62056	6 83160 11216 54 115 12 12353 13
5316 4890 1 4672 2626	2 2285 1 57569 6 74 1209 1 19 0 107
796 19290 1 34 2	19461 120 133 12 2 416 15376 0 53807
796 19290 1 34 2	19461 120 133 12 2 416 15376 0 53807
159 4 65905 10 63721	1 19 16 61222 34 144 1162 27 0 54
35575 1 34335 109 35277 0	32 5907 2 49 30 1176 224 0 139
5316 4890 1 4672 1405 2	130 51 69231 34 5 265 144 114 274 213 153 48905 5 103
40618 62253 1 40901 41	0 11647 1466 45564 1 5456 37 7 6165
5316 4890 1 4672 1405	2 2285 1 5713 28 4695 17 8 1533 0 44
10357 13527 413 79 3	7753 7767 1889 2066 5050 2728 1324 8739 27056
155 1 15258 2	73 181 19 124 166 254 6 228 0
16568 21273 1 10 35775	9 13229 29 2 48 3 141 35562 2517 30612 15 35670
5316 4890 1 4672	2059 8 2 82 12493 566 597 112
5316 45048 4890 1530 1	56472 64837 54151 477 39 56 31 16
40468 66522 65416 1560 66437 63992	57871 24452 24752 27492 12285 9859 59967 54165 54462 51460 51026 51021
796 19290 19551 1 34	7458 7163 7420 15 2 27 5 0 3 119 2 618
1332 4 1 3950 8	134 2 24 6 0 121 129 232 7 290
40468 66643 2536 1560	47772 4175 1 37779 13 40602 28 46888
796 19290 19551 1 34	7458 7163 7420 15 2 27 5 0 3 119 2 618
1142 1201 42 1585 64	146 0 108 315 119 24 601 732 1236 97
5316 4890 1530 4672 1405	378 16 733 42 281 2379 34042 27 26 5547
12401 4597 60205 56063	19352 16611 2659 23590 11077 17566 17928 15781 53217
28584 39678 65380 63170	65833 76030 117 21 165 13 16 3337 5
11 3 27012 2 7 5	12 3 1343 5 10 5 0 4
5316 4890 4672 1405 494	11096 5396 5347 5533 909 5552 5693 1171 4025 5656 588 210
778 35065 15393 63 35958	26 432 114 11 113 13 17 21 16 16 335
1332 42 4 33	147 243 1463 173 12 7 18034 54
1 54248 53795 2	2 47 25129 16 5723 18 0
11 4 12809 5745	2 9 29 0 7024 10 117 3 11
40 57266 53880 61792 61787 59423	773 897 782 1563 170 1086 943 1205 261 450 664 793
5316 4890 1530 1 4672 1405	8493 633 16330 219 1699 376 12 39766 17211 32 2707
5316 4890 1530 4672 1405	378 16 733 42 281 2379 34042 27 26 5547
3 100 2 5 11005	8566 7 23 21 5 228 3 21 77082 0
33750 1 27 5617	275 531 292 2 314 83 24 263 463
33437 11088 34686 11094 248	2 21 363 0 43064 23020 1 19 2 162
4 20 124 1760	45906 47 68947 0 73363 71978 1188 13 8 10 16
11 34676 34637 621 136	53309 7 17 2 54 114 38 16 28 122
1 18562 35666 371 79 24	27 8869 1066 0 10 477 14 454 3 11 17 27
13527 18919 5391 1	80 6 13160 0 27320 13529
20680 42 152 880	12 6273 2 43 0 2897 1983 17035 27425
413 7875 326 79 5767 8676	3764 279 378 130 1038 1861 1275 563 673 550 1639 4102
796 19290 1 34 2	19461 120 133 12 2 416 15376 0 53807
796 19290 1 34 2	19461 120 133 12 2 416 15376 0 53807
35575 1 34335 109 35277 0	32 5907 2 49 30 1176 224 0 139
54450 24685 54071 53802 54666	22777 22475 22393 12871 14079 27517 24670 24640 10721 25546
10357 13527 413 79 3	7753 7767 1889 2066 5050 2728 1324 8739 27056
155 1 15258 2	73 181 19 124 166 254 6 228 0
16568 21273 1 10 35775	9 13229 29 2 48 3 141 35562 2517 30612 15 35670
796 19290 19551 1 34	7458 7163 7420 15 2 27 5 0 3 119 2 618
1332 4 1 3950 8	134 2 24 6 0 121 129 232 7 290
55027 10613 1 109	59 0 1 31 3 31 2
796 19290 19551 1 34	7458 7163 7420 15 2 27 5 0 3 119 2 618
2209 2210 2270 4	6 13533 760 741 3376 1594 17
1142 1201 42 1585 64	146 0 108 315 119 24 601 732 1236 97
12401 4597 60205 56063	19352 16611 2659 23590 11077 17566 17928 15781 53217
11 3 27012 2 7 5	12 3 1343 5 10 5 0 4
778 35065 15393 63 35958	26 432 114 11 113 13 17 21 16 16 335
1332 42 4 33	147 243 1463 173 12 7 18034 54
1 54248 53795 2	2 47 25129 16 5723 18 0
40 57266 53880 61792 61787 59423	773 897 782 1563 170 1086 943 1205 261 450 664 793
3 100 2 5 11005	8566 7 23 21 5 228 3 21 77082 0
33750 1 27 5617	275 531 292 2 314 83 24 263 463
33437 11088 34686 11094 248	2 21 363 0 43064 23020 1 19 2 162
115626 40 114907 53880 112356 113061	18800 11 19897 109970 100479 100479 103504 103504 103504 103504 103304 100390 103304 110930 155 1 15258 2	73 181 19 124 166 254 6 228 0
12401 4597 100 2	1405 24 1200 0 1 18 93 175 130
4 20 124 1760	45906 47 68947 0 73363 71978 1188 13 8 10 16
11 34676 34637 621 136	53309 7 17 2 54 114 38 16 28 122
1 18562 35666 371 79 24	27 8869 1066 0 10 477 14 454 3 11 17 27
13527 18919 5391 1	80 6 13160 0 27320 13529
20680 42 152 880	12 6273 2 43 0 2897 1983 17035 27425
