93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
93 1 15 52	23 25 22 192 2 66 0 1749
4 1 3 46369	1308 249 9377 45 154 2 0
7477 1 13 8 2	4019 4 21840 3 114 35 5 816 0 1749 55
1 52 2 24	1956 15 25 54 0 2342 2640
5763 4 1 41	3 35 305 0 2 5 153 1000 10429
45 224 1 46	35 2 8 429 1956 0 1749
10 46 2 83	38 86404 1 12 35235 21 0
102083 91 4 1 10 106242	1571 3 96898 2 59 2200 720 4353 1000 0 5 153
11949 90914 87578 13710	78655 643 3 16234 5 4 10728 58811 98882
45 4 82383 46 3	2 9 43 7935 135 0 38 159 1 20 737
121 22351 98268 36 1571	22404 38 69 92 154 960 1636 766 108587 16 110255
4 152 13 2	9 43 29 0 1 20 3 18
48529 82604 643 51118 16234	5 69900 11949 17378 4 10728 3 53924 16871 38105 52036
14 17378 4 643	16234 103961 124 3 31 5 35973
3321 15 3175 25	22 64473 373 547 14 31 504 1757 3327
2175 646 41 32 2	59 7 0 11 2139 102 434 1 413
45 4 13 36 3	9 43 22 18 118619 135 29 20 86556 44
649 459 109 809 2	16 61 74 0 1 74980 270 1170 27 60 1610
45 547 38 25051 3 29	4 1 20 86196 13 3175 2 96715 9 18 135 0 373
45 864 69 4	36 9 18 135 29 20 3
4 1 10 46	3 2 12 83 24 5 0
40 11 459 1477 60 161	1770 313 61 245 0 1 68 2 357 96 74
4 1691 46 3 102263 23	2 5 123779 1 33 34 15 4017 83 0 44
38 4 25051 106	3 93353 9 18 2345 20 106949 29 97219
1052 112148 105625 1571 84 3	919 7 2200 720 190 4 78325 82 206 111565 28 118674 1758
328 2673 36 23	25 43 3814 22 48 149 96
539 3 16234 11949	17378 4 10728 12 643 122 25910 5
155 487 1 2673	46 12 2 567 21 0 38 69 16
45 11 2 7	239 0 1 363 33 303 135
103922 20 121743 13 76116	8 9 43 18 29 38 69 98180 4 3 31
14 363 13 239	149 46 36 43 48 1420 13628
92 1 76116 2	113009 16 0 38 112008 242 27 8
61709 11949 48529 10728 1	2673 5102 643 25910 2 38105 0 119576 16444
69150 4 152 36 3 752	23 2 9 25 89091 29 0 1 20 16 18 101369
11949 13710 78655 643	3 123121 51118 16234 58811 5 52036 4 10728
45 38 4 3 2 9	5 135 29 109595 1 20 74980 46 36 6 18 0
14 2673 643 16234 89708	69900 11949 17378 4 10728 3 31 5 35973
38 23 2 43	239 303 1 363 15 13 0 44
45 547 3175 8	2 135 0 1 33 2673 833
40 1 10 12	96898 2 21 313 153 1000 0 159 91
45 114841 90658 38 1	86676 104538 112596 135 97243 119623 93646 46 35 2 0
69150 4 3 2	9 103 18 29 0 1 20
38 4 10 13 106 3	8 2 9 43 18 29 0 1 20 14553 2673 25051 46
45 38 4 2673 82383 46	29868 2 9 16871 0 1 20 737 3 53924 6 18
40 503 42 1 2673	8 983 2 17 313 0 53 24509 89 816
1691 46 2 100792	121 1 8 27 6 16 0
45 35235 3175 504 193 135	0 547 196 3321 1 33 833 2 656 509 17 1757 3327
5945 643 3 25910	11 11949 17378 4 10728 7 16234 5 35973
4 15 46 3 23	2 9 25 22 18 29 0 1 20 96
253 1111 15 914 60	23 2 25 47 74 0 1 68 579 61
182 14743 154 434 93 2673	10 114 2 24 1060 399 0 103235 1 90 97
11 10728 2673 5102	643 7 816 11949 17378 24509 52459 48
10728 1 2673 5102 643	25910 2 35973 0 11949 17378 24509 52459 48
14 17378 4 2673	643 89708 3 31 7 16234 5 35973
45 4 1 1691 46	3 2 5 105905 8 27 6 16 0
86 1526 989 15 46 23	120068 0 1 2 66 514 403 1721 16 112894 48
86 148 3451 2 108033	0 45 1 33 2673 46 22 16 2639 135
4524 253 15 385	23 2 25 61 74 0 1 68 60
22122 38 154 1	2 53515 0 36794 66609 6 16
38 4 3 60	2 9 18 61 29 74 0 1 20
3 25910 51118 16234	58811 52036 11949 17378 4 10728 12 643 5
102055 1526 379 989	562 12 514 24 403 21 114366 9639
40 4015 1313 353	983 21 1190 313 48 167 9639
38 4 20 13	3 9 43 7 18 5 29 14 11
45 154 2 392	144 0 3209 1 17991 2024 481 135
487 38 4 3	103962 120180 9 567 2462 29 113737 114024 18
112113 9314 2673 13710 3	2 9 95842 18 29 0 4 102767 1 20
10728 5102 643 2 53	52459 35973 0 11949 17378 1 33 8 25910
11949 90914 87578 13710	78655 643 3 16234 5 4 10728 58811 98882
61709 4 5102 76413 8	51118 77375 5 80456 13 84881 3 3031 52036 76889
14 5945 1 643 3	25910 2 16234 5 210 0 11949 17378 4 10728
2018 2673 35235 8	2 105600 135 0 45 46493 1 33 47703
95087 88029 49373 645	14186 116259 32940 2673 621 86420 32807
11 119562 34 5102	643 11949 17378 10728 2673 103417 24509 52459 48
92 4 1 81353 46	3 7 7935 5 16871 91706 22487 2 0 44
45 1 2673 46	35235 2 0 38 86404 30 6 16 135
20 76116 3 9	22 18 29 210 98180 4 242
4 10 13 12 3	2 9 43 29 0 1 20 18 5
536 1961 4 34 3 109021	414 5 257 5054 32628 6588 672 1596 84 107974 115210 119871 16
122768 92 1 46	12 2 21 135 45 4017 120497 0 48098
11 4 1 34	12 3 2 7 17 5 0 46 36
36980 196 363 833 6489 23	25 1757 2220 1420 3088 15 33784 8 60 216 369 193
1 81353 46 91706	53924 2 7935 16871 0 10700 7
38 1 23 2	22 15 13 25 43 0 44
10 242 46 3 9	18 4 1 20 12 104993 2 5 29 0
413 410 34 672	12 3 24 1337 5 4 434 1060 21
11 14743 154 2115 4163 164	102149 7455 0 39 1883 1 74980 2982 1112 2 7757 10700 7
864 4 73 9	116048 1 3 504 2 0 9639
45 14 4 82383 13 46	3 2 9 43 7935 135 0 38 159 1 20 737
11 11949 83443 2673 13710	643 3 25910 51118 24509 52036 4 10728 7 16234 5
33 811 853 569	619 12389 193 373 4612 196 93 1898 1002
14 39 1 13	46 114 35 2 43 37 0
39 1 12 2	21 153 0 15320 114 6 37
4 365 34 5453 3	659 570 24 5 1431 0 1 74980 2 376 26784
45 1 2673 10	46 35 16 135 0 98618 27 2 92878
4 2673 15 3 385 60	2 25 0 1 68 253 23 5 579 61 96 74
182 148 3451 5453 2639 399	0 65 315 1 33 2 160 24 90 97 16
45 547 833 35235	6489 8 2 135 0 1 33 6
61709 82604 5102 76413 51118 77375	5 80456 4 10728 13 84881 3 3031 8 52036 76889
3 25910 51118 16234	58811 52036 11949 17378 4 10728 12 643 5
14 42 10 31	23 48 0 2345 1 2 66
14 116226 4 2673 123212 16234	103200 49 26 89 17378 503 12 643 3 31 5
