0.0,0.0,7
0.0,0.0,6
0.14285715,0.11111111,6
0.0,0.0,3
0.0,0.0,12
0.2,0.22222222,0
0.22222222,0.25,0
0.25,0.2857143,6
0.0,0.0,6
0.22222222,0.2857143,6
0.2,0.2857143,6
0.0,0.0,0
0.22222222,0.25,6
0.0,0.0,6
0.0,0.0,6
0.125,0.09090909,6
0.2857143,0.2857143,6
0.2857143,0.2857143,0
0.0,0.0,0
0.375,0.33333334,6
0.25,0.25,6
0.0,0.0,6
0.125,0.1,6
0.11111111,0.11111111,3
0.3,0.33333334,3
0.11111111,0.11111111,6
0.125,0.14285715,6
0.2857143,0.25,6
0.22222222,0.2,3
0.083333336,0.09090909,6
0.0,0.0,6
0.0,0.0,6
0.14285715,0.125,6
0.0,0.0,6
0.2857143,0.2857143,6
0.42857143,0.33333334,6
0.22222222,0.22222222,6
0.0,0.0,12
0.3,0.27272728,6
0.3,0.33333334,6
0.0,0.0,6
0.0,0.0,0
0.0,0.0,6
0.25,0.22222222,0
0.0,0.0,6
0.0,0.0,6
0.25,0.25,6
0.25,0.27272728,6
0.22222222,0.22222222,0
0.0,0.0,6
0.36363637,0.4,6
0.11111111,0.125,6
0.0,0.0,6
0.25,0.22222222,6
0.2857143,0.2857143,166
0.0,0.0,6
0.0,0.0,6
0.0,0.0,0
0.14285715,0.11111111,12
0.1,0.09090909,3
0.0,0.0,6
0.125,0.125,6
0.125,0.14285715,0
0.0,0.0,6
0.22222222,0.22222222,6
0.14285715,0.14285715,6
0.22222222,0.22222222,6
0.14285715,0.125,6
0.14285715,0.11111111,12
0.2857143,0.2857143,3
0.18181819,0.22222222,6
0.125,0.14285715,0
0.125,0.11111111,6
0.0,0.0,6
0.125,0.14285715,9
0.18181819,0.16666667,6
0.25,0.22222222,6
0.0,0.0,6
0.22222222,0.2,19
0.09090909,0.11111111,6
0.0,0.0,13
0.11111111,0.14285715,6
0.0,0.0,3
0.2,0.18181819,6
0.1,0.11111111,6
0.2,0.15384616,3
0.0,0.0,0
0.125,0.125,3
0.0,0.0,6
0.125,0.125,3
0.11111111,0.09090909,6
0.14285715,0.14285715,6
0.14285715,0.14285715,6
0.2,0.2,6
0.125,0.125,6
0.2,0.25,3
0.11111111,0.09090909,6
0.45454547,0.41666666,3
0.0,0.0,6
0.18181819,0.16666667,13
0.14285715,0.11111111,6
0.0,0.0,6
0.25,0.2,6
0.22222222,0.2,6
0.16666667,0.15384616,6
0.0,0.0,0
0.0,0.0,6
0.0,0.0,6
0.25,0.2857143,3
0.2,0.22222222,0
0.22222222,0.18181819,3
0.22222222,0.16666667,6
0.25,0.2857143,153
0.0,0.0,3
0.2857143,0.2857143,7
0.18181819,0.2,6
0.0,0.0,6
0.0,0.0,6
0.0,0.0,6
0.125,0.125,14
0.125,0.11111111,6
0.07692308,0.083333336,6
0.0,0.0,3
0.0,0.0,0
0.25,0.25,6
0.0,0.0,3
0.25,0.27272728,6
0.33333334,0.33333334,6
0.27272728,0.27272728,6
0.16666667,0.18181819,6
0.2857143,0.22222222,0
0.0,0.0,12
0.125,0.14285715,6
0.42857143,0.42857143,3
0.0,0.0,0
0.25,0.22222222,6
0.125,0.11111111,6
0.0,0.0,6
0.0,0.0,6
0.25,0.2857143,6
0.0,0.0,6
0.0,0.0,3
0.0,0.0,13
0.09090909,0.09090909,6
0.125,0.14285715,6
0.18181819,0.2,3
0.3,0.375,0
0.0,0.0,3
0.0,0.0,6
0.0,0.0,3
0.14285715,0.125,0
0.0,0.0,3
0.33333334,0.42857143,0
0.2,0.2,6
0.375,0.27272728,6
0.25,0.22222222,6
0.0,0.0,6
0.0,0.0,6
0.0,0.0,6
0.14285715,0.11111111,6
0.0,0.0,3
0.33333334,0.3,6
0.375,0.33333334,3
0.14285715,0.125,6
0.3,0.375,0
0.25,0.25,6
0.33333334,0.33333334,6
0.14285715,0.14285715,6
0.25,0.22222222,6
0.0,0.0,6
0.083333336,0.083333336,6
0.2,0.25,0
0.125,0.1,6
0.5555556,0.5,6
0.22222222,0.25,0
0.25,0.22222222,6
0.33333334,0.33333334,6
0.14285715,0.125,0
0.0,0.0,3
0.14285715,0.11111111,6
0.125,0.14285715,6
0.11111111,0.14285715,0
0.09090909,0.09090909,6
0.0,0.0,6
0.22222222,0.2857143,3
0.2,0.18181819,6
0.0,0.0,6
0.22222222,0.2,19
0.0,0.0,6
0.22222222,0.2857143,6
0.25,0.22222222,0
0.33333334,0.42857143,3
0.42857143,0.42857143,6
0.125,0.125,6
0.25,0.25,6
0.22222222,0.25,6
0.1,0.14285715,3
0.07692308,0.09090909,0
0.0,0.0,3
0.18181819,0.2,12
0.0,0.0,6
0.22222222,0.2857143,0
0.0,0.0,6
0.0,0.0,6
0.0,0.0,6
0.22222222,0.18181819,6
0.16666667,0.22222222,0
0.3,0.27272728,0
0.125,0.14285715,0
0.0,0.0,3
0.0,0.0,6
0.125,0.11111111,3
0.2,0.22222222,6
0.0,0.0,0
0.0,0.0,13
0.14285715,0.11111111,6
0.09090909,0.11111111,0
0.125,0.14285715,6
0.14285715,0.09090909,6
0.22222222,0.25,6
0.22222222,0.2,0
0.2,0.22222222,6
0.125,0.125,3
0.3,0.3,6
0.33333334,0.27272728,3
0.2,0.22222222,6
0.25,0.25,6
0.14285715,0.11111111,3
0.33333334,0.3,6
0.18181819,0.18181819,6
0.125,0.11111111,6
0.1,0.09090909,6
0.25,0.22222222,6
0.2857143,0.22222222,6
0.0,0.0,0
0.2,0.22222222,6
0.22222222,0.18181819,6
0.25,0.22222222,12
0.0,0.0,12
0.0,0.0,6
0.22222222,0.22222222,6
0.42857143,0.42857143,6
0.33333334,0.27272728,3
0.16666667,0.18181819,6
0.09090909,0.09090909,0
0.11111111,0.1,3
0.125,0.14285715,6
0.0,0.0,3
0.0,0.0,0
0.42857143,0.375,6
0.0,0.0,6
0.33333334,0.22222222,6
0.1,0.07692308,0
0.5714286,0.5714286,3
0.5,0.44444445,6
0.1,0.14285715,3
0.5714286,0.44444445,6
0.0,0.0,12
0.11111111,0.11111111,6
0.125,0.125,6
0.2,0.18181819,0
0.25,0.22222222,6
0.0,0.0,0
0.0,0.0,3
0.0,0.0,6
0.25,0.22222222,6
0.0,0.0,6
0.375,0.27272728,6
0.5,0.42857143,6
0.09090909,0.09090909,3
0.0,0.0,6
0.0,0.0,6
0.0,0.0,3
0.083333336,0.07692308,6
0.125,0.09090909,13
0.14285715,0.125,6
0.25,0.22222222,12
0.18181819,0.2,12
0.0,0.0,6
0.0,0.0,6
0.0,0.0,6
0.14285715,0.11111111,6
0.25,0.22222222,6
0.11111111,0.14285715,6
0.22222222,0.22222222,13
0.2,0.2857143,6
0.0,0.0,3
0.11111111,0.11111111,0
0.125,0.1,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,3
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.125,0.07692308,0
0.0,0.0,3
0.125,0.09090909,0
0.0,0.0,0
0.2,0.18181819,0
0.2,0.2,0
0.2,0.18181819,0
0.125,0.14285715,0
0.125,0.125,0
0.0,0.0,0
0.0,0.0,0
0.22222222,0.22222222,0
0.2,0.18181819,0
0.1,0.083333336,0
0.22222222,0.18181819,0
0.1,0.083333336,0
0.11111111,0.125,0
0.125,0.11111111,0
0.11111111,0.11111111,0
0.0,0.0,0
0.25,0.22222222,0
0.1,0.083333336,0
0.0,0.0,0
0.125,0.14285715,0
0.0,0.0,0
0.11111111,0.14285715,0
0.16666667,0.2,0
0.11111111,0.11111111,0
0.0,0.0,0
0.0,0.0,0
0.11111111,0.14285715,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.14285715,0.2,0
0.0,0.0,0
0.125,0.14285715,0
0.0,0.0,0
0.11111111,0.14285715,0
0.16666667,0.2,0
0.11111111,0.11111111,0
0.0,0.0,0
0.0,0.0,0
0.11111111,0.14285715,0
0.0,0.0,0
0.0,0.0,0
0.0,0.0,0
0.14285715,0.2,0
0.0,0.0,0
